created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,verified,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,attributes,bounding_box,contained_within,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags
Sat Mar 21 11:17:05 +0000 2020,1241322937245982721,1241322937245982721,"Tambien cerraron las tlapalerias cualquier cosa aqui esta este fierrote!

#Covid_19 #CoronaCrisis #ToqueDeQueda #cuarentena #quedateEnTuCasa",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,54,658,959,,,True,False,434,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1046774601903206400/KolGh4kw_normal.jpg,https://pbs.twimg.com/profile_images/1046774601903206400/KolGh4kw_normal.jpg,https://pbs.twimg.com/profile_banners/3035322223/1538405491,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,7,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.192745, 19.566355], [-99.0685111, 19.566355], [-99.0685111, 19.694076], [-99.192745, 19.694076]]]}",[],Mexico,MX,"Tultitlán, México",b581d3a745fb8494,Tultitlán,city,https://api.twitter.com/1.1/geo/id/b581d3a745fb8494.json,Sun Feb 22 00:02:49 +0000 2015,"Licenciado en Nutrición, Maestro, Entrenador deportivo y Rayado 
Canal de Youtube https://t.co/uyUgLEAZar
Apuntes de #Nutricion: https://t.co/zj2LHvs1NY",3035322223,3035322223,Ciudad de Mexico,MELON,nutricion4you,"Covid_19,CoronaCrisis,ToqueDeQueda,cuarentena,quedateEnTuCasa"
Sat Mar 21 11:16:43 +0000 2020,1241322844572844032,1241322844572844032,"@CAASIM #Pachuca Se pasan mijos, se pasan, si ustedes o alguien más puede corregirme en algo de lo que escribí de v… https://t.co/BW3KOoyB2x",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241322828340891649,1241322828340891649,1227545220310609921,1227545220310609921,RodGPierce,False,8,108,7,,,True,False,85,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1227545509470068736/KPnp_JIF_normal.jpg,https://pbs.twimg.com/profile_images/1227545509470068736/KPnp_JIF_normal.jpg,https://pbs.twimg.com/profile_banners/1227545220310609921/1583755024,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-98.863407, 20.023592], [-98.688209, 20.023592], [-98.688209, 20.187683], [-98.863407, 20.187683]]]}",[],Mexico,MX,"Pachuca de Soto, Hidalgo",8747ffc9cc7e7a12,Pachuca de Soto,city,https://api.twitter.com/1.1/geo/id/8747ffc9cc7e7a12.json,Wed Feb 12 10:49:45 +0000 2020,"You think you know me
#RatedR
No hay mucho que decir... Encontrándome a mi mismo e intentando disfrutar la vida",1227545220310609921,1227545220310609921,"Pachuca de Soto, Hidalgo",Rod G. Pierce,RodGPierce,Pachuca
Sat Mar 21 11:16:38 +0000 2020,1241322824637263873,1241322824637263873,"#Pachuca #Caasim Esto ya es una culerada hasta para mi... Osea estamos a nada de entrar en cuarentena, y Caasim dec… https://t.co/zmCfWpUJGS",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241322823341219840,1241322823341219840,1227545220310609921,1227545220310609921,RodGPierce,False,8,108,7,,,True,False,85,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1227545509470068736/KPnp_JIF_normal.jpg,https://pbs.twimg.com/profile_images/1227545509470068736/KPnp_JIF_normal.jpg,https://pbs.twimg.com/profile_banners/1227545220310609921/1583755024,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-98.863407, 20.023592], [-98.688209, 20.023592], [-98.688209, 20.187683], [-98.863407, 20.187683]]]}",[],Mexico,MX,"Pachuca de Soto, Hidalgo",8747ffc9cc7e7a12,Pachuca de Soto,city,https://api.twitter.com/1.1/geo/id/8747ffc9cc7e7a12.json,Wed Feb 12 10:49:45 +0000 2020,"You think you know me
#RatedR
No hay mucho que decir... Encontrándome a mi mismo e intentando disfrutar la vida",1227545220310609921,1227545220310609921,"Pachuca de Soto, Hidalgo",Rod G. Pierce,RodGPierce,"Pachuca,Caasim"
Sat Mar 21 11:16:38 +0000 2020,1241322823341219840,1241322823341219840,"#Covid_19mx #Caasim #Pachuca Ok, ok... Se que que muchas veces puedo ser un hijo de la chingada y parecer ""insensib… https://t.co/O9nG8ZrKi9",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,8,108,7,,,True,False,85,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1227545509470068736/KPnp_JIF_normal.jpg,https://pbs.twimg.com/profile_images/1227545509470068736/KPnp_JIF_normal.jpg,https://pbs.twimg.com/profile_banners/1227545220310609921/1583755024,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,1,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-98.863407, 20.023592], [-98.688209, 20.023592], [-98.688209, 20.187683], [-98.863407, 20.187683]]]}",[],Mexico,MX,"Pachuca de Soto, Hidalgo",8747ffc9cc7e7a12,Pachuca de Soto,city,https://api.twitter.com/1.1/geo/id/8747ffc9cc7e7a12.json,Wed Feb 12 10:49:45 +0000 2020,"You think you know me
#RatedR
No hay mucho que decir... Encontrándome a mi mismo e intentando disfrutar la vida",1227545220310609921,1227545220310609921,"Pachuca de Soto, Hidalgo",Rod G. Pierce,RodGPierce,"Covid_19mx,Caasim,Pachuca"
Sat Mar 21 11:14:11 +0000 2020,1241322208728924160,1241322208728924160,"""De verdad, cualquiera comparando#covid19 con la influenza debe parar ahora. En Italia murieron 627 ayer (!) de COV… https://t.co/wK8hbh5KHG",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,535,722,4444,,,True,False,9153,es,False,False,,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1150597189460094978/b9wkAGYs_normal.jpg,https://pbs.twimg.com/profile_images/1150597189460094978/b9wkAGYs_normal.jpg,https://pbs.twimg.com/profile_banners/19417560/1469209061,981CEB,FFFFFF,7AC3EE,FF0000,True,True,False,False,False,False,False,,,14,False,,True,1,1,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-96.340535, 19.102814], [-96.1182576, 19.102814], [-96.1182576, 19.265092], [-96.340535, 19.265092]]]}",[],Mexico,MX,"Veracruz, Veracruz de Ignacio de la Llave",6c67fe933a62a8ec,Veracruz,city,https://api.twitter.com/1.1/geo/id/6c67fe933a62a8ec.json,Fri Jan 23 22:22:30 +0000 2009,Comentarista en @NoticiasGRUPOFM #loquepasaenlared - Catedrático universitario - Pequeño empresario - Keto #ketobeliever #lowcarb,19417560,19417560,"Veracruz, Mexico",Jorge Ricardo,JorgeRicardo,
Sat Mar 21 11:11:25 +0000 2020,1241321511501340672,1241321511501340672,"Xq es un pendejo q tiene 30 millones de pendejos apendejados.
O que opinas @_VicenteSerrano,o vas a decir que el… https://t.co/xi4xpisbZ9",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,149,536,1248,,,True,False,5079,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1030936143817129984/hOT_1BV1_normal.jpg,https://pbs.twimg.com/profile_images/1030936143817129984/hOT_1BV1_normal.jpg,https://pbs.twimg.com/profile_banners/1901836334/1534627539,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,True,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.4041647, 19.3059713], [-99.232692, 19.3059713], [-99.232692, 19.44218], [-99.4041647, 19.44218]]]}",[],Mexico,MX,"Huixquilucan, México",7e7899787953bfcb,Huixquilucan,city,https://api.twitter.com/1.1/geo/id/7e7899787953bfcb.json,Tue Sep 24 21:27:53 +0000 2013,Emprendedor luchando por no vivir la vida que otros quieren imponerme.,1901836334,1901836334,mexico,juanra,juanra0419,
Sat Mar 21 11:06:50 +0000 2020,1241320358621220870,1241320358621220870,"Necesitamos más Enrique's y menos AMLO's 

#COVID19mexico #Covid_19 https://t.co/bBsy3AHCC9",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,206,636,1176,,,True,False,8892,es,False,False,,1186ED,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1237947306256797698/QTga2uYw_normal.jpg,https://pbs.twimg.com/profile_images/1237947306256797698/QTga2uYw_normal.jpg,https://pbs.twimg.com/profile_banners/113504769/1583984760,055DF5,FFFFFF,05597D,2B77F0,True,True,False,False,False,False,False,,,0,False,,True,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-87.777003, 20.3568693], [-86.9169614, 20.3568693], [-86.9169614, 20.812192], [-87.777003, 20.812192]]]}",[],Mexico,MX,"Solidaridad, Quintana Roo",cb407226ddba7ce4,Solidaridad,city,https://api.twitter.com/1.1/geo/id/cb407226ddba7ce4.json,Fri Feb 12 00:46:57 +0000 2010,"Viviendo Experiencias, Viviendo Emociones, Viviendo Momentos , Soy La Onda",113504769,113504769,"Playa Del Carmen, Mexico ",Edgar Mendoza,EdgarJham,"COVID19mexico,Covid_19"
Sat Mar 21 11:00:25 +0000 2020,1241318743927480320,1241318743927480320,"La cuarentena #Covid_19

Yo: ahorita vengo voy a salir con los amigos. 

Mamá: https://t.co/C65gSWsMXi",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,1737,1102,24806,,,True,False,5788,es,False,False,,94D487,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1088365527066525697/pMQt1Pea_normal.jpg,https://pbs.twimg.com/profile_images/1088365527066525697/pMQt1Pea_normal.jpg,https://pbs.twimg.com/profile_banners/2586161388/1541496713,440070,000000,DDEEF6,333333,True,True,False,False,False,False,False,,,5,False,,False,0,2,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.1843501, 19.3998346], [-99.122382, 19.3998346], [-99.122382, 19.4658366], [-99.1843501, 19.4658366]]]}",[],Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Tue Jun 24 18:40:35 +0000 2014,"Me alimento de ficción.
Escucha mi podcast en spotify: ""La Baticueva De Nosferatu"" :)",2586161388,2586161388,CDMX,Dylan,Dylanosaurio,Covid_19
Sat Mar 21 10:59:53 +0000 2020,1241318609831460864,1241318609831460864,"@bereaguilarv @Funesta En cambio, #ElCacas desafiante, @Claudiashein obedeciendo y lo que no están midiendo, es el… https://t.co/7REaejXBVH",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241269093413634052,1241269093413634052,316622465,316622465,bereaguilarv,False,391,524,31357,,,True,False,27810,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_banners/420815360/1476580627,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",[],Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Fri Nov 25 04:08:29 +0000 2011,"Mantenimiento a Equipo de Cómputo.
TI en General.

Nada de Twitter es personal ni te lo tomes así, ni me lo tomo así.",420815360,420815360,México,Mario Flores,Marflota,ElCacas
Sat Mar 21 10:49:49 +0000 2020,1241316074982965248,1241316074982965248,"¿No que a este FARSANTE, lo cuidaba el pueblo? ¿Y esas camionetas ""machuchonas"", no hasta vendió unas en Los Pinos,… https://t.co/AMeuMNzwwb",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,391,524,31357,,,True,False,27810,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_banners/420815360/1476580627,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,1,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",[],Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Fri Nov 25 04:08:29 +0000 2011,"Mantenimiento a Equipo de Cómputo.
TI en General.

Nada de Twitter es personal ni te lo tomes así, ni me lo tomo así.",420815360,420815360,México,Mario Flores,Marflota,
Sat Mar 21 10:45:02 +0000 2020,1241314871800627200,1241314871800627200,"@lucipcki La humilde del @PartidoMorenaMx en su CAMIONETA MACHUCHONA,de esas que según #ElCacas ya nadie iba a util… https://t.co/IDZGuGSQmm",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241185311918522368,1241185311918522368,1048323113296056320,1048323113296056320,lucipcki,False,391,524,31357,,,True,False,27810,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_banners/420815360/1476580627,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,1,5,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",[],Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Fri Nov 25 04:08:29 +0000 2011,"Mantenimiento a Equipo de Cómputo.
TI en General.

Nada de Twitter es personal ni te lo tomes así, ni me lo tomo así.",420815360,420815360,México,Mario Flores,Marflota,ElCacas
Sat Mar 21 10:32:58 +0000 2020,1241311835430825985,1241311835430825985,"Los gobiernos estatales RESPONSABLES Y EMPÁTICOS CON SUS GOBERNADOS TRABAJANDO EN CONSECUENCIA. 
El @GobiernoMX y… https://t.co/cZpE0ZkNIz",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,391,524,31357,,,True,False,27810,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_banners/420815360/1476580627,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,True,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",[],Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Fri Nov 25 04:08:29 +0000 2011,"Mantenimiento a Equipo de Cómputo.
TI en General.

Nada de Twitter es personal ni te lo tomes así, ni me lo tomo así.",420815360,420815360,México,Mario Flores,Marflota,
Sat Mar 21 10:29:32 +0000 2020,1241310969466368000,1241310969466368000,"Secuelas del coronavirus: recuperados, pero con pulmones dañados | Investigadores chinos han encontrado una especie… https://t.co/4OHRSHEcl8",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,325,1226,618,,,True,False,6132,es,False,False,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/774713475360698369/ccJb1z8T_normal.jpg,https://pbs.twimg.com/profile_images/774713475360698369/ccJb1z8T_normal.jpg,https://pbs.twimg.com/profile_banners/566626029/1497579057,4A913C,000000,000000,000000,True,True,False,False,False,False,False,,,24,False,,False,0,0,False,False,True,{},"{'type': 'Polygon', 'coordinates': [[[-90.6935489, 19.2393], [-89.8607309, 19.2393], [-89.8607309, 19.963528], [-90.6935489, 19.963528]]]}",[],Mexico,MX,"Campeche, México",6c726a9d72c3156e,Campeche,city,https://api.twitter.com/1.1/geo/id/6c726a9d72c3156e.json,Sun Apr 29 18:19:15 +0000 2012,"Link and integral management - General Coordination of Environmental Management for Sustainability @YUMKAAX_UACAM at @UaRector | Biologist, MS. EM.",566626029,566626029,México,Rubén Martínez Ⓟ✯༄,jrmartip,
Sat Mar 21 10:11:47 +0000 2020,1241306503014998016,1241306503014998016,"BECARIOS HIDALGUENSES RECIBEN ATENCIÓN PREVENTIVA EN HOSPITAL DE RESPUESTA INMEDIATA COVID 19
omarfayad… https://t.co/PSLWwt0lnS",True,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,False,1227,765,2424,,,True,False,27313,es,False,False,,EBC3D9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/617769106528337921/uqjpNjlJ_normal.jpg,https://pbs.twimg.com/profile_images/617769106528337921/uqjpNjlJ_normal.jpg,https://pbs.twimg.com/profile_banners/144418843/1435203474,3000B3,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [20.4849, -98.8845]}","{'type': 'Point', 'coordinates': [-98.8845, 20.4849]}",22,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-98.964732, 20.382725], [-98.658968, 20.382725], [-98.658968, 20.744964], [-98.964732, 20.744964]]]}",[],Mexico,MX,"Metztitlán, Hidalgo",fdbc4b6148072a0d,Metztitlán,city,https://api.twitter.com/1.1/geo/id/fdbc4b6148072a0d.json,Sun May 16 06:57:12 +0000 2010,Mejor conectados imposible. Periodista. Politóloga. GUERRERA. La ironía mi mejor aliada. hora25digital@gmail.com,144418843,144418843,pachuca. hgo,paloma sandra pérez,palomasphora25,
Sat Mar 21 10:01:42 +0000 2020,1241303964852850688,1241303964852850688,"@ale_orvananos Al menos, da la. Ara y actúa com congruencia al momento que se vive.
El disque presidente y 30 gober… https://t.co/7EeSQBfqlC",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241225223527161856,1241225223527161856,110016732,110016732,ale_orvananos,False,391,524,31357,,,True,False,27810,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_banners/420815360/1476580627,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,0,1,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",[],Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Fri Nov 25 04:08:29 +0000 2011,"Mantenimiento a Equipo de Cómputo.
TI en General.

Nada de Twitter es personal ni te lo tomes así, ni me lo tomo así.",420815360,420815360,México,Mario Flores,Marflota,
Sat Mar 21 10:00:40 +0000 2020,1241303707557531649,1241303707557531649,"Qué difícil es que la sociedad tome conciencia, cuando su presidente le lleva la contra a todas las indicaciones sa… https://t.co/sK7t94lLbF",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,5857,650,3174,,,True,False,14310,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183097447163273216/QHtIEusm_normal.jpg,https://pbs.twimg.com/profile_images/1183097447163273216/QHtIEusm_normal.jpg,https://pbs.twimg.com/profile_banners/133740232/1561419003,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,33,False,,True,0,2,False,False,True,{},"{'type': 'Polygon', 'coordinates': [[[-105.573153, 23.4780621], [-104.102003, 23.4780621], [-104.102003, 24.4302631], [-105.573153, 24.4302631]]]}",[],Mexico,MX,"Durango, México",42d7d0350d479d5c,Durango,city,https://api.twitter.com/1.1/geo/id/42d7d0350d479d5c.json,Fri Apr 16 14:16:38 +0000 2010,1999-2019: 20 años dedicado a la comunicación 🗞📺📹🎙🖥📱 Hunab Ku 📌Reporte Alacrán 🦂 de Lunes a Viernes por En Vivo Durango,133740232,133740232,Durango,Iván Soto,ivansottoh,
Sat Mar 21 09:59:00 +0000 2020,1241303288710082561,1241303288710082561,"@JTrianaT AMLO y 30 gobernadores que se quedaron en pausa. 
SON UNOS IRRESPONSABLES HDP
#ELCACAS #ELCACASNOPUEDE… https://t.co/nfkHhbwltF",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241223559839502341,1241223559839502341,42558679,42558679,JTrianaT,False,391,524,31357,,,True,False,27810,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_images/831842028749221888/YsP_A-_I_normal.jpg,https://pbs.twimg.com/profile_banners/420815360/1476580627,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,0,4,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",[],Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Fri Nov 25 04:08:29 +0000 2011,"Mantenimiento a Equipo de Cómputo.
TI en General.

Nada de Twitter es personal ni te lo tomes así, ni me lo tomo así.",420815360,420815360,México,Mario Flores,Marflota,"ELCACAS,ELCACASNOPUEDE"
Sat Mar 21 09:20:58 +0000 2020,1241293715156504576,1241293715156504576,Pinche COVID-19 hoy sería sabadito de cancha/prostíbulo 😡,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,1327,1689,5568,,,True,False,2059,es,False,False,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1215673344776986624/cC4ycsDZ_normal.jpg,https://pbs.twimg.com/profile_images/1215673344776986624/cC4ycsDZ_normal.jpg,https://pbs.twimg.com/profile_banners/766066580/1581149575,009999,FFFFFF,EFEFEF,333333,True,True,False,False,False,False,False,,,1,False,,False,0,1,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-100.425188, 25.5835569], [-100.3068775, 25.5835569], [-100.3068775, 25.7170179], [-100.425188, 25.7170179]]]}",[],Mexico,MX,"San Pedro Garza García, Nuevo León",305867481351611b,San Pedro Garza García,city,https://api.twitter.com/1.1/geo/id/305867481351611b.json,Sat Aug 18 17:18:42 +0000 2012,"Monterrey la droga, yo el adicto.",766066580,766066580,,Tomás Alcántar,Tomas_Alcantarr,
Sat Mar 21 09:11:49 +0000 2020,1241291413825912832,1241291413825912832,@alan_gpf Fue tu ex la que provocó el COVID-19,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1241261077868019712,1241261077868019712,339403612,339403612,alan_gpf,False,75,169,2238,,,True,False,1437,es,False,False,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1227077556530184192/ZEz2l35k_normal.jpg,https://pbs.twimg.com/profile_images/1227077556530184192/ZEz2l35k_normal.jpg,https://pbs.twimg.com/profile_banners/956724235/1583419371,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,0,False,,False,0,1,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.7825792, 19.0763934], [-99.5287728, 19.0763934], [-99.5287728, 19.4922499], [-99.7825792, 19.4922499]]]}",[],Mexico,MX,"Toluca, México",7027ba8eb532eb33,Toluca,city,https://api.twitter.com/1.1/geo/id/7027ba8eb532eb33.json,Mon Nov 19 04:09:35 +0000 2012,Un Kit Kat de 1.84 pero menos sabroso II IG: tellme_papi,956724235,956724235,"Toluca, México",𝕰𝕸𝔍𝕽,e_lias17,
