id,place_id,plus_code,name,price_level,rating,user_ratings_total,icon,photos,reference,types,vicinity,geometry
fe2a93fe93e7b1ef1a037facbd2d99528712495a,ChIJ_____9L-0YURu7E9Q5hjb_c,"{""compound_code"": ""CVH7+C6 Mexico City"", ""global_code"": ""76F2CVH7+C6""}",Vancouver Wings Centro CDMX,2,4.1,1237,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3072, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/100569609481322139873\"">Eumeke D E</a>""], ""photo_reference"": ""CmRZAAAAZkcLbzfI3QHCQhNxy8tFephnU2PY0Gi5N8o_YUJW5EKSSGDeN6lutzmB2jEWrvEMR8eiM50mthWpLp8IEfXb_ew0EiLREz-ysxEvQszGsSjIgyVJak1GVeyPzRzu8bEoEhDqetljTYnMUOyItGnundYZGhQGUmq-ORiRy4w_Db4SfaLOwgseRQ"", ""width"": 4096}]",ChIJ_____9L-0YURu7E9Q5hjb_c,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Isabel la Católica 80, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.428542, ""lng"": -99.1369058}, ""viewport"": {""northeast"": {""lat"": 19.42989977989272, ""lng"": -99.13560532010729}, ""southwest"": {""lat"": 19.42720012010728, ""lng"": -99.13830497989274}}}"
99bdced537a34e12a95fcf41755c0b8e0e61b85e,ChIJsbljwPz50YURH08jBESsnZQ,"{""compound_code"": ""CVXF+23 Mexico City"", ""global_code"": ""76F2CVXF+23""}",La Chiingada Alitas & Cervezas,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[{""height"": 448, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/113934334942735249232\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAANx4Xt2gxP5Oul3LKEOi4pplBj54jfQH5abXhB0ztUBkPh2PrTGQoeTVrqRFh-0CRxtB1Q10PbSrV6HaBkWT6woCLgNXEYKAnzrB37NUbxe4HDqA0g2Kj6Lz8s3RxdjLoEhC-T_-iCpltA0i-yqO5wlkVGhRsZ4Wx-RJfEF_LLQNuIwVWpBdGZQ"", ""width"": 799}]",ChIJsbljwPz50YURH08jBESsnZQ,"[""bar"", ""point_of_interest"", ""establishment""]","Rivero 100 Accesoria 711 Morelos, Tepito, Ciudad de México","{""location"": {""lat"": 19.4475828, ""lng"": -99.12732009999999}, ""viewport"": {""northeast"": {""lat"": 19.44888767989272, ""lng"": -99.12598232010727}, ""southwest"": {""lat"": 19.44618802010728, ""lng"": -99.1286819798927}}}"
b56ef7973a35d31ddd7131fc8f9f3cdff0911bc4,ChIJI1K0Adz40YURFrkaGldSmTA,"{""compound_code"": ""FR2X+4F Mexico City"", ""global_code"": ""76F2FR2X+4F""}",Wing's Army,2,4.2,2297,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3120, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/106845117436479857760\"">Roberto R</a>""], ""photo_reference"": ""CmRaAAAA9RcX8icy35cZeYcbymrMKg-YEr-9JtnCv83zAbFkTUfznclssUE65hbPCIrDbQpYGhmxjnuFE9_cw8HEEjc0MNJ6TnuAsU4ba-17hY9A0xATPxwgqgzzlP5OcgaFgA72EhDYEIVaT5qEfSkEtytkuDtqGhSKGzMYRZBb8vwC7bl24KfSch-EFg"", ""width"": 4160}]",ChIJI1K0Adz40YURFrkaGldSmTA,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Eje 1 Nte. 259, Buenavista, Ciudad de México","{""location"": {""lat"": 19.4503588, ""lng"": -99.1512861}, ""viewport"": {""northeast"": {""lat"": 19.45171787989272, ""lng"": -99.14998832010727}, ""southwest"": {""lat"": 19.44901822010728, ""lng"": -99.15268797989272}}}"
da7d6445bedf14314c4d9799cffc78830782b642,ChIJ89GrPGX_0YURzxAgg_0aotE,"{""compound_code"": ""CV78+XQ Mexico City"", ""global_code"": ""76F2CV78+XQ""}",Ke Alitas y Costillas,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 1600, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102738093388294689237\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAj_4Pid31RswpK2ADIT6hjoBh0WzjDnh684UHAYZi7b9eUopwyOnAGaYh4E906bc-aV86CCKEu8KkTc_dccye1uJffhIBrQUTXxgth-Oy-pjJXO8gm_7RxWhgmGpMY2TIEhCnlnmvI99vqCg-v5XFB2i-GhRXKISvf43QsWeeYd92eP-Muc5HCQ"", ""width"": 1200}]",ChIJ89GrPGX_0YURzxAgg_0aotE,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Gutiérrez Nájera 202, Tránsito, Ciudad de México","{""location"": {""lat"": 19.414966, ""lng"": -99.1330236}, ""viewport"": {""northeast"": {""lat"": 19.41636072989272, ""lng"": -99.13166877010728}, ""southwest"": {""lat"": 19.41366107010728, ""lng"": -99.13436842989273}}}"
6b1687c26dfb467acffb5af0854b6b1a7bb7ef1f,ChIJERD4a8b_0YUR83rBp-d5LaA,"{""compound_code"": ""CV96+7V Mexico City"", ""global_code"": ""76F2CV96+7V""}","La Covacha. Alitas, Hamburguesas, Ensaldas y más",,5.0,1,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 2448, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/111594114895662796519\"">Jorge Alberto Corona Monterrubio</a>""], ""photo_reference"": ""CmRaAAAAmrTXXsgsbs59Isrrz517h5IuRB8gUsp0v0Fx9RBacAV8JnK3s9ozGt78Km4BsU4qIQEiZBo9AMaQwE7qk9q8fmhOHIawXqpgclgy_4rIDnrc30NScw7kBTkvfdnZe1ojEhDEUl8PSMiPBt2JSbN7r8o3GhTFXB_u60zPXEAUkECJVRstBjsozg"", ""width"": 3264}]",ChIJERD4a8b_0YUR83rBp-d5LaA,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Lorenzo Boturini 113, Obrera, Ciudad de México","{""location"": {""lat"": 19.4181578, ""lng"": -99.13776519999999}, ""viewport"": {""northeast"": {""lat"": 19.41959422989272, ""lng"": -99.13640637010727}, ""southwest"": {""lat"": 19.41689457010728, ""lng"": -99.13910602989272}}}"
eab4f19e661ba7729cb71ea038cf9315e9991461,ChIJr6Nmfyr_0YURDniRyqdVsSQ,"{""compound_code"": ""CVH3+RP Mexico City"", ""global_code"": ""76F2CVH3+RP""}",Bodegas Alianza,,4.2,206,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 3264, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/115651282282207944397\"">Susan Barrios</a>""], ""photo_reference"": ""CmRaAAAAATxWzQ_4IPDHg_0uln7EmOXnzv7GwiLJf2CD7nIOurt0jzFhMXsDgJ2XRPOqQWhlBVhg7ZFPr_e3gDbYNUdhMEqfQCkuvnrJnCctkh9cFX8OHo66b2Cdwvn6V8Uml0saEhAy69QhEI-HtrIwom3vBnNkGhSilm3zsrW9dogz-USpKxQNGxg54A"", ""width"": 2448}]",ChIJr6Nmfyr_0YURDniRyqdVsSQ,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Luis Moya NO.90, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4295921, ""lng"": -99.1456415}, ""viewport"": {""northeast"": {""lat"": 19.43095077989272, ""lng"": -99.14433287010728}, ""southwest"": {""lat"": 19.42825112010728, ""lng"": -99.14703252989273}}}"
d94b22dbb7b91ed4d995a7ad024ddfdfcbc247d7,ChIJ7YaCsy750YURNFYYJ2_ZwtA,"{""compound_code"": ""CVR6+75 Mexico City"", ""global_code"": ""76F2CVR6+75""}",Museo del Tequila and Mezcal,,4.2,919,https://maps.gstatic.com/mapfiles/place_api/icons/museum-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/116666248474444674155\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAqWQBcqoTLQMaD1rV7RoEbywIvpBU-bJDd9KJ6oHUnsiSYTRGm6ocyflT09nT7gMYVpUgCwxn4eMj2QvMlkS9j-4UMO6OjziKXFZIwGxz9Fgz4h2BaDZuASwrWwU5f-GNEhD2dPu81ZRFCDdKKtiyBO8kGhSKfapiPYH6S4pAe2DIGG_evWdnfg"", ""width"": 4032}]",ChIJ7YaCsy750YURNFYYJ2_ZwtA,"[""museum"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]","Plaza Garibaldi s/n, Centro, Ciudad de México","{""location"": {""lat"": 19.4406928, ""lng"": -99.1395869}, ""viewport"": {""northeast"": {""lat"": 19.44190272989272, ""lng"": -99.13839612010729}, ""southwest"": {""lat"": 19.43920307010728, ""lng"": -99.14109577989272}}}"
95363c963179bd637ea04c5f7c32fa47b868059b,ChIJ2xPmxiz_0YURrUmB5txIBEI,"{""compound_code"": ""CRJW+MW Mexico City"", ""global_code"": ""76F2CRJW+MW""}",Bodegas Alianza,,4.4,197,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 1620, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/107538168177336213889\"">cesar giovanni Herrera</a>""], ""photo_reference"": ""CmRaAAAAbXFaHHggL9WfiQrWYhnLgSah6f_FW-27rs8gqzeoHxz20HENdn-yDIPV-93sNKpWWk5BXT-rZioaWVmwA3iNi1BYyTR7v-hZvs3N4AwsWtDW98pkC0PfOQBFHAGJVitDEhC2mxC02G-N4Atr4eUe7Zz4GhTUERan_rOk3FK1E5rpeSc76ADnkA"", ""width"": 2880}]",ChIJ2xPmxiz_0YURrUmB5txIBEI,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Atenas 15, Juárez, Ciudad de México","{""location"": {""lat"": 19.431659, ""lng"": -99.15273499999999}, ""viewport"": {""northeast"": {""lat"": 19.43290787989272, ""lng"": -99.15142527010728}, ""southwest"": {""lat"": 19.43020822010728, ""lng"": -99.15412492989273}}}"
265086b28f68ca25bee5dff4cc26525f9fc34259,ChIJJX9siiz50YURtujvobIzoyY,"{""compound_code"": ""CVP6+CC Mexico City"", ""global_code"": ""76F2CVP6+CC""}",Tequila Capote,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,,ChIJJX9siiz50YURtujvobIzoyY,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Girasoles No. 423, Centro Histórico de la Cdad. de México, Centro, GUADALAJARA","{""location"": {""lat"": 19.4360101, ""lng"": -99.1389446}, ""viewport"": {""northeast"": {""lat"": 19.43735992989272, ""lng"": -99.13759477010728}, ""southwest"": {""lat"": 19.43466027010728, ""lng"": -99.14029442989272}}}"
a19afa5e76f94c97110a13b4fcaa74aa222ae6a4,ChIJCzwMUdP-0YURS7bmeX_Wot0,"{""compound_code"": ""CVJ5+83 Mexico City"", ""global_code"": ""76F2CVJ5+83""}",La Europea,,4.4,190,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 4128, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/111424945352512026767\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAUg0GmSO5HO9WPtN0ZSDaiJIjiQsHW0jWXjCwiH8V_M5lTyqOibOoSNkgNvJHlovB7PunL73-r4RQ-C_4oKFxBPCQ5LGXJo67Sh4wdr4zT376GOCrCdIhA1rNFuPPvJhdEhC_nSv9tyCmsADrSQPw31dhGhQ_8Zr72dQw5O8lQFrYrMLxkeCljQ"", ""width"": 2322}]",ChIJCzwMUdP-0YURS7bmeX_Wot0,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Calle López 60, Colonia Centro, Centro, Ciudad de México","{""location"": {""lat"": 19.430788, ""lng"": -99.14228999999999}, ""viewport"": {""northeast"": {""lat"": 19.43214552989272, ""lng"": -99.14100027010727}, ""southwest"": {""lat"": 19.42944587010728, ""lng"": -99.14369992989272}}}"
a7f1d255770c62c1c2b78a11a0022957a4c89777,ChIJHUMfYOcc0oURhUC7OHa_78E,"{""compound_code"": ""CVP7+6P Mexico City"", ""global_code"": ""76F2CVP7+6P""}",La Europea,,4.3,917,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 4160, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/100990255512005715746\"">EMMA CASTILLO BURGOS</a>""], ""photo_reference"": ""CmRaAAAAjutxQA4QU3IpzDZ_Xk52VJluyx6ZYpIZtLMhRVoXBhsxcKlHp9oyMkEaLHO-XZurOYSCEQxCvMit18PDwA8Gvr65aXFAFwN_uCbKHHi8C_avhwfhFNLjOjU2HQXGm3ELEhCmntMf04yXTLGLjc5gf1XKGhQCs6IBgBVBQxMx9SOhaXWsLJnxqA"", ""width"": 2340}]",ChIJHUMfYOcc0oURhUC7OHa_78E,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Calle de Tacuba 60, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4355729, ""lng"": -99.1357355}, ""viewport"": {""northeast"": {""lat"": 19.43683122989272, ""lng"": -99.13439947010727}, ""southwest"": {""lat"": 19.43413157010728, ""lng"": -99.13709912989272}}}"
452c0a626598688743359d613d8c030466fc397a,ChIJ8SOzvtP40YURXWKfI7biy_0,"{""compound_code"": ""CRPW+JR Mexico City"", ""global_code"": ""76F2CRPW+JR""}",Teckeco S. de R.L. de C.V. (Tequila Orgánico Ekeco),,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,ChIJ8SOzvtP40YURXWKfI7biy_0,"[""point_of_interest"", ""establishment""]","Av. de la República 9, Tabacalera, Ciudad de México","{""location"": {""lat"": 19.4365389, ""lng"": -99.1528757}, ""viewport"": {""northeast"": {""lat"": 19.43784562989272, ""lng"": -99.15161967010728}, ""southwest"": {""lat"": 19.43514597010728, ""lng"": -99.15431932989273}}}"
8d74163245c7d372fa343f018c525adea66444a1,ChIJQxxnzTf50YURhvYoQoU9onM,"{""compound_code"": ""CVM6+CP Mexico City"", ""global_code"": ""76F2CVM6+CP""}",Tequila Sunday,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[{""height"": 1200, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/116371548208136466437\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAACcDuG2OgGE5PSGeygmWn6B6CBwK1dQtVqeFyKH7rFXf4DhJFyIYu8alP9AwvN_yI26ulixiXeNg3awkw9dV0HZpwIiySijGIIdzWZeyRksWRZo4HdgrPgPmUe37udoDUEhA51xeDNERYPmvzQ0EGTuTLGhTd2iP2JxRh1PKlptj6RoBqXdVwzA"", ""width"": 1600}]",ChIJQxxnzTf50YURhvYoQoU9onM,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Av Francisco I. Madero 27, Centro Histórico de la Cdad. de México, Centro","{""location"": {""lat"": 19.4336207, ""lng"": -99.13816829999999}, ""viewport"": {""northeast"": {""lat"": 19.43504437989272, ""lng"": -99.13688757010728}, ""southwest"": {""lat"": 19.43234472010728, ""lng"": -99.13958722989271}}}"
5e509a8f766d3876cdda85deb2af04cb38d8d59b,ChIJ5-atIc7-0YURiGyt33_0Gns,"{""compound_code"": ""CVG8+87 Mexico City"", ""global_code"": ""76F2CVG8+87""}",Tequila Miramontes,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,ChIJ5-atIc7-0YURiGyt33_0Gns,"[""point_of_interest"", ""establishment""]","Av. 20 de Noviembre 153, Centro, Ciudad de México","{""location"": {""lat"": 19.4258543, ""lng"": -99.1343538}, ""viewport"": {""northeast"": {""lat"": 19.42720222989272, ""lng"": -99.13298822010728}, ""southwest"": {""lat"": 19.42450257010728, ""lng"": -99.13568787989273}}}"
df48087f4efc7ac75f96a827932457119123581d,ChIJqwr2WPz50YURCtiNxsSX43E,"{""compound_code"": ""CRPW+Q7 Mexico City"", ""global_code"": ""76F2CRPW+Q7""}",Tequila Time,,5.0,1,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[{""height"": 1200, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/114768718376596264673\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAlfStDRim1bUKTOciHbsUMdhqJpg6v5OuZRFttj9Hv7O-My-VKPEL2xacVIIn_WfNOpkLxsARS8lBLmByFa4bgnJLAJK-67TD1n0dyXu3WypllWSQ1miUqZ17KKI_B3pKEhBVpu9RxszWfKw6Gq6TOBpdGhSZbm3QiN3Al7A_LCpqcOcNRAfXOQ"", ""width"": 1600}]",ChIJqwr2WPz50YURCtiNxsSX43E,"[""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Av. de la República 31, Tabacalera, Ciudad de México","{""location"": {""lat"": 19.4368919, ""lng"": -99.15435219999999}, ""viewport"": {""northeast"": {""lat"": 19.43816752989272, ""lng"": -99.15301447010728}, ""southwest"": {""lat"": 19.43546787010728, ""lng"": -99.15571412989273}}}"
12f411cd7915c25a31d502d051bf20710fdfffc3,ChIJL4SlAc3-0YURjJmxLM6XHLo,"{""compound_code"": ""CVJ8+9P Mexico City"", ""global_code"": ""76F2CVJ8+9P""}",Liverpool,,4.3,35777,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 3456, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/115880104977069894448\"">Yubel Johan Belmont Lamperouge</a>""], ""photo_reference"": ""CmRaAAAAkxZms4zSqSwl4Rk_Pl8aAGpkAzcOV702A3to8uPrmJj6tL9BggYRVDBzaf2H1_XHLQcuq7UalW_PICi9dcvUsu-eq6Kbh2eBpKj8rggREiiRpDfVcQaEPE2xJGSImUDaEhDcH0G2KiTHHSratrt_PpLLGhSrQm0uRvXEWasJ9YFFjve-ivh06g"", ""width"": 4608}]",ChIJL4SlAc3-0YURjJmxLM6XHLo,"[""department_store"", ""electronics_store"", ""furniture_store"", ""home_goods_store"", ""liquor_store"", ""food"", ""point_of_interest"", ""clothing_store"", ""store"", ""establishment""]","Calle de Venustiano Carranza 92, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4309875, ""lng"": -99.13323799999999}, ""viewport"": {""northeast"": {""lat"": 19.43230132989272, ""lng"": -99.13189327010728}, ""southwest"": {""lat"": 19.42960167010727, ""lng"": -99.13459292989272}}}"
d052a28d71ab351b683d08217a929d9615b43520,ChIJI7zpu0X50YURZRvFNCj2OAM,"{""compound_code"": ""CVXM+5G Mexico City"", ""global_code"": ""76F2CVXM+5G""}",Tequila Sauza,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,ChIJI7zpu0X50YURZRvFNCj2OAM,"[""point_of_interest"", ""establishment""]","Michoacana, Mexico City","{""location"": {""lat"": 19.447994, ""lng"": -99.116159}, ""viewport"": {""northeast"": {""lat"": 19.44935827989272, ""lng"": -99.11487052010729}, ""southwest"": {""lat"": 19.44665862010728, ""lng"": -99.11757017989274}}}"
a7f1d255770c62c1c2b78a11a0022957a4c89777,ChIJHUMfYOcc0oURhUC7OHa_78E,"{""compound_code"": ""CVP7+6P Mexico City"", ""global_code"": ""76F2CVP7+6P""}",La Europea,,4.3,917,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 4160, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/105342140112298637967\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAWXdOCohUspJeOV4heQj1nbu4E0DG2aDk_lSINQ1q_A-K71uiEyYPZR2ygBUFTcv3iN0NzVDjmxT-U1BDM7eqRfrFXrzlkOvRX58WJw3tydLt-qZyn-__rv8Yz_mabdzNEhCu659i5Mq3PPed2-jjL53iGhSaXsGHUb2iVtoMEAGdiLkUHVQwGQ"", ""width"": 2336}]",ChIJHUMfYOcc0oURhUC7OHa_78E,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Calle de Tacuba 60, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4355729, ""lng"": -99.1357355}, ""viewport"": {""northeast"": {""lat"": 19.43683122989272, ""lng"": -99.13439947010727}, ""southwest"": {""lat"": 19.43413157010728, ""lng"": -99.13709912989272}}}"
eab4f19e661ba7729cb71ea038cf9315e9991461,ChIJr6Nmfyr_0YURDniRyqdVsSQ,"{""compound_code"": ""CVH3+RP Mexico City"", ""global_code"": ""76F2CVH3+RP""}",Bodegas Alianza,,4.2,206,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 720, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/110440139888103395679\"">Jose Miguel Nolazco</a>""], ""photo_reference"": ""CmRaAAAAzuXc721qE1xnfDsdBYg_p4Ujo1lz4gM3XBb6i7m5AX_LXk_Kp80X4N3oZ3zQfr6BMaqF-Apw7t8xthxvvP27-pRMIEapu5ch92DelME-1gsBAT4fWfrho1wqwHeFEVDeEhBboxm5h20LF98UDYYZ9OT9GhQ-xt2chcru5ed1FDG0h8bz4AqMCw"", ""width"": 1280}]",ChIJr6Nmfyr_0YURDniRyqdVsSQ,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Luis Moya NO.90, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4295921, ""lng"": -99.1456415}, ""viewport"": {""northeast"": {""lat"": 19.43095077989272, ""lng"": -99.14433287010728}, ""southwest"": {""lat"": 19.42825112010728, ""lng"": -99.14703252989273}}}"
efd5cbbf8e43b48d3a7c0a56c461878b20ac30db,ChIJmzAwA9X-0YURSN_oQP7AI1Y,"{""compound_code"": ""CVJ4+7R Mexico City"", ""global_code"": ""76F2CVJ4+7R""}",La Europea,,4.4,486,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 5632, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102074844236564574548\"">alehustle</a>""], ""photo_reference"": ""CmRaAAAANw9Oxtrko9HRuQRBW7HxqzbXxUeF4xRWra7vasRIvlRIVPlQ61gLHk_kS9YVvcDHh3i_TA6XBF_W8RdBveA4m_FYAf3Po0acZPlYXo6Nddw2sUD9G-dJvYz-yKHSwggFEhDyVu1Qhbz6SO80iY8wpuTcGhSh-n5leTDwb6qubgCR95KwFSUWWQ"", ""width"": 4224}]",ChIJmzAwA9X-0YURSN_oQP7AI1Y,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Ayuntamiento 25, Colonia Centro, Centro, Ciudad de México","{""location"": {""lat"": 19.430707, ""lng"": -99.1429629}, ""viewport"": {""northeast"": {""lat"": 19.43196142989272, ""lng"": -99.14163492010728}, ""southwest"": {""lat"": 19.42926177010728, ""lng"": -99.14433457989273}}}"
5609ba82ff4b043d70b4fe9f7af672b706ac75da,ChIJkW7kWbr-0YUR23TqNSRjGEE,"{""compound_code"": ""CVCM+6R Mexico City"", ""global_code"": ""76F2CVCM+6R""}","Vinos Y Licores ""San Cayetano""",,4.0,18,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 3120, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/114734616984598691512\"">Soul Soul</a>""], ""photo_reference"": ""CmRaAAAAVWPKlXgdh7MwoAkXmTyPl_uxLGzkFcQAgeHdU9wCt_9aSJNBaRpGngXDaGPfiQ20SYqpEseaZpKkE4iRkpIkJgXpCoTwYLX5Q7H7P2nK13gniC8n3Q-3bqdQ3ZlZPj5xEhCEH7HGNGEw6pcbDe9mEboiGhT7J4YZgScLunD1181OPz4Z97xl-A"", ""width"": 4160}]",ChIJkW7kWbr-0YUR23TqNSRjGEE,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Sur 109 1306, Aeronáutica Militar, Ciudad de México","{""location"": {""lat"": 19.4205548, ""lng"": -99.1154272}, ""viewport"": {""northeast"": {""lat"": 19.42190922989272, ""lng"": -99.11411147010728}, ""southwest"": {""lat"": 19.41920957010728, ""lng"": -99.11681112989272}}}"
95363c963179bd637ea04c5f7c32fa47b868059b,ChIJ2xPmxiz_0YURrUmB5txIBEI,"{""compound_code"": ""CRJW+MW Mexico City"", ""global_code"": ""76F2CRJW+MW""}",Bodegas Alianza,,4.4,197,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 1620, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/107538168177336213889\"">cesar giovanni Herrera</a>""], ""photo_reference"": ""CmRaAAAAipemlSfo21arxEM4pPsxbERKUCgn5oTJ5bNQeSmiKFibFevNpm7vSoo-mljCbwUUIEOtwgJMS387EoDCRAT0TITmko_lDENaM_6R0FRWZz5PoicGxusL2BKFXe3d-3_pEhD7H0ZhsXMqZeEsDFlSIHJTGhQ-NyAi-BBmGRXqvYUH1exposv-VA"", ""width"": 2880}]",ChIJ2xPmxiz_0YURrUmB5txIBEI,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Atenas 15, Juárez, Ciudad de México","{""location"": {""lat"": 19.431659, ""lng"": -99.15273499999999}, ""viewport"": {""northeast"": {""lat"": 19.43290787989272, ""lng"": -99.15142527010728}, ""southwest"": {""lat"": 19.43020822010728, ""lng"": -99.15412492989273}}}"
c25b5ff2f3d199ad48fc8c9e7280251941153917,ChIJHYmSWzL_0YURfhWLZY_WZ7w,"{""compound_code"": ""CVH4+X5 Mexico City"", ""global_code"": ""76F2CVH4+X5""}","Quesos y vinos ""191""",,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,"[{""height"": 1200, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102632581029524033352\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAIKPC9sNo_G6UmaO_Wvj58EgfxjqbrutmFUUbbVZNHtN-QwAPYz63cdgiKSVeb84ACGqQS4x0mIxRjz_rkT1tRW9WmyhnU4P26TWcW_U_76dje9zYeMaBhDZiFbei2jLqEhDb3LekJijjZQ6i98h3ppk-GhSSa_4wUMNiqGzdLQGjHqhZZ6SIpg"", ""width"": 1600}]",ChIJHYmSWzL_0YURfhWLZY_WZ7w,"[""liquor_store"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Ernesto pugibet Sin numero, Colonia Centro, Ciudad de México","{""location"": {""lat"": 19.4299772, ""lng"": -99.14457449999999}, ""viewport"": {""northeast"": {""lat"": 19.43120212989272, ""lng"": -99.14324072010726}, ""southwest"": {""lat"": 19.42850247010728, ""lng"": -99.1459403798927}}}"
