created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,verified,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 16:17:18 +0000 2020,1242848039913418753,1242848039913418753,@ArturoDammArnal @jorgesuarezv @lopezobrador_ AMLO es el padrino de la corrupción. Lo que le molesta es que lo dejen fuera de la tajada.,False,Twitter for Android,1242827338188042243,1242827338188042243,373466005,373466005,ArturoDammArnal,False,4509,4571,19562,,,True,False,31531,es,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1048906225281204224/JUeJwCc9_normal.jpg,https://pbs.twimg.com/profile_images/1048906225281204224/JUeJwCc9_normal.jpg,https://pbs.twimg.com/profile_banners/284588849/1553691053,0099B9,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,,,124,False,,False,1,6,False,False,,"{'type': 'Polygon', 'coordinates': [[[-103.5113786, 24.7938211], [-102.954881, 24.7938211], [-102.954881, 25.694625], [-103.5113786, 25.694625]]]}",Mexico,MX,"Torreón, Coahuila de Zaragoza",373c6c575cd2601b,Torreón,city,https://api.twitter.com/1.1/geo/id/373c6c575cd2601b.json,Tue Apr 19 15:29:57 +0000 2011,"Social Psychologist, bilingual.

When you focus on problems, you'll have more problems. When you focus on possibilities, you'll have more opportunities.",284588849,284588849,"Guadalajara, Jalisco, México.",Eduardo Ruiz,FilianteERR,,"Arturo Damm Arnal,Jorge Suarez-Velez,Andrés Manuel","ArturoDammArnal,jorgesuarezv,lopezobrador_"
Wed Mar 25 16:13:00 +0000 2020,1242846960035364864,1242846960035364864,"Totalmente de acuerdo ✌🏼✌🏼✌🏼
https://t.co/XfdA9bLQap",False,Twitter for Android,,,,,,False,311,488,15940,,,True,False,17249,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1196792174140182533/7ycpEEfK_normal.jpg,https://pbs.twimg.com/profile_images/1196792174140182533/7ycpEEfK_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,4,False,,False,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.180678, 19.444937], [-99.0511034, 19.444937], [-99.0511034, 19.592375], [-99.180678, 19.592375]]]}",Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Sat Feb 12 15:28:28 +0000 2011,"Trabajo duro para vivir bien y contribuir al desarrollo de nuestra sociedad, gusto de las redes sociales, principiante analista político, siempre respetando.",251161389,251161389,Melchor Ocampo.,racsomp,os241299,,,
Wed Mar 25 16:05:41 +0000 2020,1242845118442262530,1242845118442262530,Donde me formo para los apoyos de #Amlo a pequeñas y medianas empresas?,False,Twitter for iPhone,,,,,,False,8576,2988,16498,,,True,False,39060,es,False,False,297FDB,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1218180886891585537/jpesHVLw_normal.jpg,https://pbs.twimg.com/profile_images/1218180886891585537/jpesHVLw_normal.jpg,https://pbs.twimg.com/profile_banners/49112773/1551846030,311CC9,333015,D8DBE6,0B0B0F,True,False,False,False,False,False,False,,,37,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.995232, 16.684013], [-99.476067, 16.684013], [-99.476067, 17.233886], [-99.995232, 17.233886]]]}",Mexico,MX,"Acapulco de Juárez, Guerrero",f1b0438c137d4e04,Acapulco de Juárez,city,https://api.twitter.com/1.1/geo/id/f1b0438c137d4e04.json,Sat Jun 20 20:36:32 +0000 2009,La amistad es el valor más preciado que dios nos a dado.,49112773,49112773,"Guerrero, México",RAUL R,RAULREYESMX,Amlo,,
Wed Mar 25 15:59:31 +0000 2020,1242843566851919875,1242843566851919875,"Este es un heredero de la era Salinas DG- Peña Nieto.
Todo un hampón 
Por gente como esta ganó AMLO

Lo asombroso..… https://t.co/escnTUaODC",True,Twitter for Android,,,,,,False,1170,1185,5622,,,True,False,31145,es,False,False,EDECE9,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/480851426977910784/liC8oWYi_normal.jpeg,https://pbs.twimg.com/profile_images/480851426977910784/liC8oWYi_normal.jpeg,https://pbs.twimg.com/profile_banners/94742869/1403411118,EB112A,000000,F3F3F3,333333,True,True,False,False,False,False,False,,,32,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-102.415932, 22.0271031], [-102.19174, 22.0271031], [-102.19174, 22.1806131], [-102.415932, 22.1806131]]]}",Mexico,MX,"Pabellón de Arteaga, Aguascalientes",b5f8591c414b102a,Pabellón de Arteaga,city,https://api.twitter.com/1.1/geo/id/b5f8591c414b102a.json,Sat Dec 05 06:44:57 +0000 2009,"Maestro en Derecho, activista politico, ambientalista, agricultor, nadador y Tennis fan",94742869,94742869,Mexico,Martin BC,mabcags,,,
Wed Mar 25 15:57:42 +0000 2020,1242843109521842176,1242843109521842176,"@_PonchoDeNigris Si claro, pero por supuesto que SI
😉👍
Sabemos que AMLO es tan legal, ético, profesional, demócrata… https://t.co/YQcWWUZDVD",True,Twitter for Android,1242668704464171009,1242668704464171009,82181108,82181108,_PonchoDeNigris,False,1437,2116,2105,,,True,False,1425,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1202198760866140160/fuenMp5Y_normal.jpg,https://pbs.twimg.com/profile_images/1202198760866140160/fuenMp5Y_normal.jpg,https://pbs.twimg.com/profile_banners/1163648334453755909/1575226853,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,1,3,False,False,,"{'type': 'Polygon', 'coordinates': [[[-99.7351564, 19.115033], [-99.511889, 19.115033], [-99.511889, 19.2211599], [-99.7351564, 19.2211599]]]}",Mexico,MX,"Calimaya, México",df92ae4df4415cd5,Calimaya,city,https://api.twitter.com/1.1/geo/id/df92ae4df4415cd5.json,Tue Aug 20 03:06:14 +0000 2019,"De Ideales Firmes, Amante de la Paz,  Justicia, Democracia, Cultura Universal Amo la Gastronomía Nacional ¡Orgullosamente Mexicano! #RedAMLO Apoyo #La4T😉👍",1163648334453755909,1163648334453755909,México,R. Chimal Ramírez 🇲🇽 CRRAc,CrracR,,Poncho De Nigris,_PonchoDeNigris
Wed Mar 25 15:57:29 +0000 2020,1242843051858505728,1242843051858505728,"@Revolucion3_0 / La “oposición”, en su desesperación, no tarda en culpar a AMLO, que se les acabó el papel de baño.… https://t.co/ArxpUOmyv6",True,Twitter for iPhone,,,834361676,834361676,Revolucion3_0,False,266,454,16291,,,True,False,20657,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/420724153608462336/HzAu6ReM_normal.jpeg,https://pbs.twimg.com/profile_images/420724153608462336/HzAu6ReM_normal.jpeg,https://pbs.twimg.com/profile_banners/535695225/1365973052,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,3,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-101.086138, 20.7115679], [-100.466251, 20.7115679], [-100.466251, 21.1084551], [-101.086138, 21.1084551]]]}",Mexico,MX,"San Miguel de Allende, Guanajuato",02e20e9665120632,San Miguel de Allende,city,https://api.twitter.com/1.1/geo/id/02e20e9665120632.json,Sat Mar 24 18:52:23 +0000 2012,"Diseñador gráfico. La música, el arte, la fotografía y la arquitectura son mis grandes pasiones en la vida.",535695225,535695225,Mexico City,Javier Hernandez,fjhdezs,,Revolución 3.0,Revolucion3_0
Wed Mar 25 15:56:52 +0000 2020,1242842897214554112,1242842897214554112,"Me perturban bien cabrón todos poniendo a amlo en su foto de perfil, hay algunas imágenes que ya nunca saldrán de mi mente 🥴🥴🥴🥴🥴🥴",False,Twitter for iPhone,,,,,,False,373,385,11294,,,True,False,23869,es,False,False,556270,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1237105613164945418/r0tfdR3W_normal.jpg,https://pbs.twimg.com/profile_images/1237105613164945418/r0tfdR3W_normal.jpg,https://pbs.twimg.com/profile_banners/521413421/1583783938,19CF86,C44D58,FF6B6B,C7F464,True,True,False,False,False,False,False,,,4,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-97.522279, 20.151777], [-97.100083, 20.151777], [-97.100083, 20.688115], [-97.522279, 20.688115]]]}",Mexico,MX,"Papantla, Veracruz de Ignacio de la Llave",310f7333b5a928cd,Papantla,city,https://api.twitter.com/1.1/geo/id/310f7333b5a928cd.json,Sun Mar 11 15:30:15 +0000 2012,"✭ young face, old soul ✭ 💚💜💚💜💚💜💚💜",521413421,521413421,cdmx,Os,Osiris_MtzOlmos,,,
Wed Mar 25 15:56:24 +0000 2020,1242842781279596545,1242842781279596545,"AMLO NO SON BUENAS NOTICIAS.SON DISTRACTORES.RESUELVE LO DE LA EPIDEMIA.EN LAS CONDICIONES MEJORES PARA EL PUEBLO
. https://t.co/BnFXTtL4Tw",False,Twitter for Android,,,,,,False,393,516,13241,,,True,False,135398,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_banners/136481870/1362931805,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,4,False,,True,1,1,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.4041647, 19.3059713], [-99.232692, 19.3059713], [-99.232692, 19.44218], [-99.4041647, 19.44218]]]}",Mexico,MX,"Huixquilucan, México",7e7899787953bfcb,Huixquilucan,city,https://api.twitter.com/1.1/geo/id/7e7899787953bfcb.json,Sat Apr 24 02:22:30 +0000 2010,"Empresario zacatecano, académico y líder universitario. Ex presidente del PRD en el Estado de México y diputado federal en la LIV legislatura",136481870,136481870,Zacatecas,jaime  enriquez,jaimenriquez,,,
Wed Mar 25 15:55:54 +0000 2020,1242842654938980352,1242842654938980352,@JuanMan26154932 @irmoralesl Ahora... estábamos hablando de tu tabla que dejo como pendejo  a amlo con lo del petró… https://t.co/O0zXiOOIhw,True,Twitter for Android,1242842068717916162,1242842068717916162,858563988,858563988,No_Name86,False,71,368,144,,,True,False,4406,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1071576257509244929/_5rqKs7T_normal.jpg,https://pbs.twimg.com/profile_images/1071576257509244929/_5rqKs7T_normal.jpg,https://pbs.twimg.com/profile_banners/858563988/1529542112,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-103.664175, 20.5834183], [-103.305374, 20.5834183], [-103.305374, 20.9978961], [-103.664175, 20.9978961]]]}",Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Tue Oct 02 19:18:22 +0000 2012,"Pensando, diciendo y haciendo pendejadas since 1986.",858563988,858563988,,Miguel Angel,No_Name86,,"Juan Garcia,Ignacio R. Morales Lechuga","JuanMan26154932,irmoralesl"
Wed Mar 25 15:54:36 +0000 2020,1242842329452613636,1242842329452613636,"Exacto, la economía no se puede parar! 
https://t.co/JDSnRXWkhV",False,Twitter for Android,,,,,,False,754,1040,331,,,True,False,1118,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1189893920311971842/evnhMgD2_normal.jpg,https://pbs.twimg.com/profile_images/1189893920311971842/evnhMgD2_normal.jpg,https://pbs.twimg.com/profile_banners/238422396/1566100768,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,,,1,False,,False,0,1,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-100.5963431, 20.5031701], [-100.284846, 20.5031701], [-100.284846, 20.9273791], [-100.5963431, 20.9273791]]]}",Mexico,MX,"Querétaro, Querétaro Arteaga",d3492c68c5661201,Querétaro,city,https://api.twitter.com/1.1/geo/id/d3492c68c5661201.json,Sat Jan 15 04:02:02 +0000 2011,"Primero Mi familia,mi trabajo. Mama,emprendedora,terca. Amo la luna,el tinto,los tacos y bailar..Celosa,indiferente,soy mujer!",238422396,238422396,"Querétaro, Querétaro Arteaga",flores,miyi_pao,,,
Wed Mar 25 15:45:37 +0000 2020,1242840068303327233,1242840068303327233,@lopezobrador_ #AMLOLiesToTheWorld QUEREMOS VER A AMLO Y A @fernandeznorona EN LOS HOSPITALES VISAITANDO ENFERMOS P… https://t.co/gmvT3iWp0m,True,Twitter for Android,,,82119937,82119937,lopezobrador_,False,256,778,17000,,,True,False,8063,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1173634989801582594/GITCrixU_normal.jpg,https://pbs.twimg.com/profile_images/1173634989801582594/GITCrixU_normal.jpg,https://pbs.twimg.com/profile_banners/1486399572/1572144028,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,2,False,,True,1,2,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-103.548872, 20.1671771], [-103.280807, 20.1671771], [-103.280807, 20.4137771], [-103.548872, 20.4137771]]]}",Mexico,MX,"Jocotepec, Jalisco",6763c2069fc44cca,Jocotepec,city,https://api.twitter.com/1.1/geo/id/6763c2069fc44cca.json,Thu Jun 06 00:41:55 +0000 2013,"Lic en Admon.  (Universidad Autónoma de Guadalajara)
Fifi💁🏻‍♀️SIN PARTIDO
VIVA Cristo Rey !¡ 
☺️Pro-Vida*Pro-Familia * 100%
#NOsoyBot PARA LOS QUE INSISTEN 😉",1486399572,1486399572,,Ncy CaPa👣,NarryCasillas,AMLOLiesToTheWorld,"Andrés Manuel,Fernández Noroña","lopezobrador_,fernandeznorona"
Wed Mar 25 15:42:21 +0000 2020,1242839242998513664,1242839242998513664,@FelipeCalderon Tardaron en llegar los amlovers a Twitter pero lo hicieron !!! Aunque no todos tienen ese expertism… https://t.co/p5fv0dlBxJ,True,Twitter for iPhone,1242829240673894401,1242829240673894401,144376833,144376833,FelipeCalderon,False,18,124,93,,,True,False,305,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1237598284136370176/eqPl7OAP_normal.jpg,https://pbs.twimg.com/profile_images/1237598284136370176/eqPl7OAP_normal.jpg,https://pbs.twimg.com/profile_banners/132786319/1583901422,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-100.425188, 25.5835569], [-100.3068775, 25.5835569], [-100.3068775, 25.7170179], [-100.425188, 25.7170179]]]}",Mexico,MX,"San Pedro Garza García, Nuevo León",305867481351611b,San Pedro Garza García,city,https://api.twitter.com/1.1/geo/id/305867481351611b.json,Wed Apr 14 05:11:54 +0000 2010,,132786319,132786319,"Nuevo León, México",Ivan Rivera,_ivan_rivera_,,Felipe Calderón,FelipeCalderon
Wed Mar 25 15:40:32 +0000 2020,1242838789141209088,1242838789141209088,"De acuerdo.
Ricardo @RicardoBSalinas tu eres parte del grupo cercano a AMLO.
¿Por qué no hablan con él y razona sob… https://t.co/eVNLU9yr2X",True,Twitter for Android,,,,,,False,74,680,610,,,True,False,5896,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1234656192619778049/vKY4nB-8_normal.jpg,https://pbs.twimg.com/profile_images/1234656192619778049/vKY4nB-8_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,True,0,2,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-100.5963431, 20.5031701], [-100.284846, 20.5031701], [-100.284846, 20.9273791], [-100.5963431, 20.9273791]]]}",Mexico,MX,"Querétaro, Querétaro Arteaga",d3492c68c5661201,Querétaro,city,https://api.twitter.com/1.1/geo/id/d3492c68c5661201.json,Sun Sep 18 03:55:24 +0000 2011,,375433687,375433687,,Adolfo Galvan Romero,AdolfoGalvan73,,Ricardo Salinas Pliego,RicardoBSalinas
Wed Mar 25 15:33:20 +0000 2020,1242836975750692873,1242836975750692873,"Y cuando se dio cuenta, ya la había regado otra vez, su 'glup' es es evidente, jajajaja. Ese #AMLO, nada que sale. https://t.co/Q2HYxIRjhA",False,Twitter for Android,,,,,,False,670,351,4832,,,True,False,6582,es,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/489887499322286080/TxrTEd_t_normal.jpeg,https://pbs.twimg.com/profile_images/489887499322286080/TxrTEd_t_normal.jpeg,https://pbs.twimg.com/profile_banners/296694905/1464459382,19CF86,FFFFFF,99CC33,3E4415,True,True,False,False,False,False,False,,,76,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.324375, 19.232228], [-99.1716443, 19.232228], [-99.1716443, 19.403856], [-99.324375, 19.403856]]]}",Mexico,MX,"Álvaro Obregón, Distrito Federal",90a5d505052f7bae,Álvaro Obregón,city,https://api.twitter.com/1.1/geo/id/90a5d505052f7bae.json,Wed May 11 07:34:59 +0000 2011,Inversor y Dueño del Centro Empresarial TDE-Talentum; escritor del libro Conceptos Básicos de Empresa y Guías de Emprendimiento. Emprendedor.,296694905,296694905,México D.F.,Carlos Alberto Flore,DonEmpresa,AMLO,,
Wed Mar 25 15:30:44 +0000 2020,1242836321279922178,1242836321279922178,"De AMLO a sus “malquerientes” si voy a SLRC, pero no tienen que ir a la gira, ni los medios si no quieren... Voy a… https://t.co/aRkUrX8yXE",True,Twitter for iPhone,,,,,,False,3457,756,9425,,,True,False,38010,es,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1114565566377779206/sAKYquYR_normal.jpg,https://pbs.twimg.com/profile_images/1114565566377779206/sAKYquYR_normal.jpg,https://pbs.twimg.com/profile_banners/26567937/1554568114,FA743E,000000,000000,000000,False,True,False,False,False,False,False,,,67,False,,False,0,2,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.1843501, 19.3998346], [-99.122382, 19.3998346], [-99.122382, 19.4658366], [-99.1843501, 19.4658366]]]}",Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Wed Mar 25 19:20:03 +0000 2009,"14 veces marathonista, orgulloso padre, periodista experto en política y negocios, mexicano y sonorense muy comprometido con mi país y mi estado. SI SEÑOR.",26567937,26567937,Planeta Tierra,#DemianduStrong,demiandu,,,
Wed Mar 25 15:30:03 +0000 2020,1242836151448129536,1242836151448129536,https://t.co/igKkalZ8Qr TU MOMENTO.TU ERES LA ESPERANZA.TU EQUIPO NO FUNCIONA.,False,Twitter for Android,1242641136033751043,1242641136033751043,136481870,136481870,jaimenriquez,False,393,516,13241,,,True,False,135398,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_images/1112177220439572481/w-ej7xK2_normal.jpg,https://pbs.twimg.com/profile_banners/136481870/1362931805,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,4,False,,False,1,1,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.4041647, 19.3059713], [-99.232692, 19.3059713], [-99.232692, 19.44218], [-99.4041647, 19.44218]]]}",Mexico,MX,"Huixquilucan, México",7e7899787953bfcb,Huixquilucan,city,https://api.twitter.com/1.1/geo/id/7e7899787953bfcb.json,Sat Apr 24 02:22:30 +0000 2010,"Empresario zacatecano, académico y líder universitario. Ex presidente del PRD en el Estado de México y diputado federal en la LIV legislatura",136481870,136481870,Zacatecas,jaime  enriquez,jaimenriquez,,,
Wed Mar 25 15:25:15 +0000 2020,1242834940699594752,1242834940699594752,@pedroferriz3 Está más endeble que un castillo de NAIPES. Al menos ese intentas estrategias para que no se caiga. (… https://t.co/ua5XfoBcYd,True,Twitter for iPhone,1242828616435630080,1242828616435630080,119976960,119976960,pedroferriz3,False,63,139,3082,,,True,False,213,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1240372132279922688/dqF5DtlM_normal.jpg,https://pbs.twimg.com/profile_images/1240372132279922688/dqF5DtlM_normal.jpg,https://pbs.twimg.com/profile_banners/905074298/1584562737,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,False,,False,1,1,False,False,,"{'type': 'Polygon', 'coordinates': [[[-89.798197, 20.695104], [-89.449025, 20.695104], [-89.449025, 21.186966], [-89.798197, 21.186966]]]}",Mexico,MX,"Mérida, Yucatán",01566b25bbe7a6d3,Mérida,city,https://api.twitter.com/1.1/geo/id/01566b25bbe7a6d3.json,Fri Oct 26 01:47:20 +0000 2012,"Fabricante de marcos, molduras y bastidores Moulding, custom frames and Canvas factory Distribuidor de material para arte desde 1986 Art supplies distribution",905074298,905074298,"Mérida, Yucatán, México ",Frames Manos creativ,lotitas01,,PEDRO FERRIZ H,pedroferriz3
Wed Mar 25 15:21:55 +0000 2020,1242834102060974080,1242834102060974080,@mariocampos @mansanchezgz Creo que este tweet es para @RicardoBSalinas al cual le recuerdo que las acciones las to… https://t.co/QxMvUazKyD,True,Twitter for iPhone,1242825172371070978,1242825172371070978,19068156,19068156,mariocampos,False,579,1203,5342,,,True,False,3996,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/868473854884052992/0vZFJzq4_normal.jpg,https://pbs.twimg.com/profile_images/868473854884052992/0vZFJzq4_normal.jpg,https://pbs.twimg.com/profile_banners/582379380/1386517132,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,9,False,,False,0,0,False,False,,"{'type': 'Polygon', 'coordinates': [[[-115.818421, 30.8604199], [-114.6399391, 30.8604199], [-114.6399391, 32.718919], [-115.818421, 32.718919]]]}",Mexico,MX,"Mexicali, Baja California",95b8c1610ebc0395,Mexicali,city,https://api.twitter.com/1.1/geo/id/95b8c1610ebc0395.json,Thu May 17 00:34:51 +0000 2012,"Empresario, Integrador de Sistemas de Almacenamiento.  
Padre de 6, Católico, Guadalupano de corazón y Provida.
Mi esposa: Mi mejor elección.",582379380,582379380,"Mexicali, Baja California",Francisco de Hoyos W,FranciscodeHoyo,,"Mario Campos,Manuel Sánchez,Ricardo Salinas Pliego","mariocampos,mansanchezgz,RicardoBSalinas"
Wed Mar 25 15:19:58 +0000 2020,1242833610631241730,1242833610631241730,"Si AMLO contrae Coronavirus, sería su primer resultado positivo 😂",False,Twitter for Android,,,,,,False,1763,827,5269,,,True,False,2231,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1237431429132210176/aUquensD_normal.jpg,https://pbs.twimg.com/profile_images/1237431429132210176/aUquensD_normal.jpg,https://pbs.twimg.com/profile_banners/838629413268795392/1581314724,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,1,13,False,False,,"{'type': 'Polygon', 'coordinates': [[[-103.4086326, 20.6005851], [-103.263131, 20.6005851], [-103.263131, 20.7527191], [-103.4086326, 20.7527191]]]}",Mexico,MX,"Guadalajara, Jalisco",7807880b17af73d8,Guadalajara,city,https://api.twitter.com/1.1/geo/id/7807880b17af73d8.json,Mon Mar 06 05:56:47 +0000 2017,Buguita ❤️ de Arcoiris 🤟,838629413268795392,838629413268795392,"Guadalajara, Jalisco",⭐Christian con H⭐,Dahnup,,,
Wed Mar 25 15:17:27 +0000 2020,1242832976725135362,1242832976725135362,Si lo hizo x presión... si no todavía andaría #AMLO en campaña besando gente... 🙄😡😡😡😡 y diciendo que no pasa nada. https://t.co/a3JINPKLBf,False,Twitter for iPhone,,,,,,False,276,372,6006,,,True,False,10802,es,False,False,642D8B,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,True,http://pbs.twimg.com/profile_images/1243839792820842497/SmEz6RgW_normal.jpg,https://pbs.twimg.com/profile_images/1243839792820842497/SmEz6RgW_normal.jpg,https://pbs.twimg.com/profile_banners/263733117/1584572240,FF0000,70B5DB,7AC3EE,3D1957,True,True,False,False,False,False,False,,,8,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-101.620178, 24.5422951], [-100.713744, 24.5422951], [-100.713744, 25.5229678], [-101.620178, 25.5229678]]]}",Mexico,MX,"Saltillo, Coahuila de Zaragoza",df2a479b00217f80,Saltillo,city,https://api.twitter.com/1.1/geo/id/df2a479b00217f80.json,Thu Mar 10 16:48:14 +0000 2011,Adicta a los libros y promotora de la lectura y el patrimonio cultural.,263733117,263733117,"Saltillo, Coahuila de Zaragoza",Sam Hdzzzzz,samirahernandez,AMLO,,
Wed Mar 25 15:15:31 +0000 2020,1242832490563321856,1242832490563321856,AMLO 2.0 remasterizado... https://t.co/COblrFszmx,False,Twitter for iPhone,,,,,,False,183,1351,14718,,,True,False,3456,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1233066691090931714/yNUA5gU6_normal.jpg,https://pbs.twimg.com/profile_images/1233066691090931714/yNUA5gU6_normal.jpg,https://pbs.twimg.com/profile_banners/2163763472/1572137269,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,1,False,,True,0,0,False,False,False,"{'type': 'Polygon', 'coordinates': [[[-99.2058092, 19.2970107], [-99.0988713, 19.2970107], [-99.0988713, 19.3597554], [-99.2058092, 19.3597554]]]}",Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Wed Oct 30 00:02:08 +0000 2013,,2163763472,2163763472,,adrian martinez,adrianini9,,,
