created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,bounding_box,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags,user_mentions_name,user_mentions_screen_name
Wed Mar 25 15:11:50 +0000 2020,1242831565081784320,1242831565081784320,"Le tengo mucho odio a AMLO. 
Le tengo odio al virus. 
Le tengo odio a la gente incompetente. 
Estoy triste que hay… https://t.co/xIWHe5hXqH",True,Twitter for iPhone,,,,,,False,1373,661,28347,,,True,False,16246,es,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1242177279272333319/ajEDFxvE_normal.jpg,https://pbs.twimg.com/profile_images/1242177279272333319/ajEDFxvE_normal.jpg,https://pbs.twimg.com/profile_banners/140678147/1585060091,000000,FFFFFF,FFFFFF,000000,True,True,False,False,False,False,False,,,4,,False,5,21,False,False,,,Mexico,MX,"Cuajimalpa de Morelos, Distrito Federal",e86e154b91acd5a3,Cuajimalpa de Morelos,city,https://api.twitter.com/1.1/geo/id/e86e154b91acd5a3.json,Thu May 06 03:58:02 +0000 2010,,140678147,140678147,,тαтα ❁,arantxahdez,,,
Wed Mar 25 15:11:25 +0000 2020,1242831458420559872,1242831458420559872,Se disculpa AMLO con la población de no poderlos saludar de mano por la contigencia; lo hará con la mano en el corazón.,False,Twitter for Android,,,,,,False,6,15,1,,,True,False,145,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1233123350307909632/_IqNSWew_normal.jpg,https://pbs.twimg.com/profile_images/1233123350307909632/_IqNSWew_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Centro, Tabasco",a0536fb1dd01b8d5,Centro,city,https://api.twitter.com/1.1/geo/id/a0536fb1dd01b8d5.json,Thu Feb 27 20:13:13 +0000 2020,,1233122822966345729,1233122822966345729,,Josue Perez Hernandez,JosuePerezHer12,,,
Wed Mar 25 15:10:00 +0000 2020,1242831102038945792,1242831102038945792,"@jorge_guajardo @macariomx Dije 3/3
5.- AMLO está apostando por la crisis, una de salud y otra económica. Para tene… https://t.co/LWym7uO6xH",True,Twitter for Android,1.2428253229423452e+18,1242825322942345224,91623824.0,91623824,jorge_guajardo,False,114,100,2909,,,True,False,9737,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_banners/2806435409/1585618170,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,,False,1,4,False,False,,,Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Sat Oct 04 23:59:50 +0000 2014,Soy un hombre de gustos simples y pasiones complejas.,2806435409,2806435409,,Dr. Xiuhtcoatl.,CIVITATISPOLIS,,"Jorge Guajardo,Macario Schettino","jorge_guajardo,macariomx"
Wed Mar 25 15:05:58 +0000 2020,1242830089278173187,1242830089278173187,"@jorge_guajardo @macariomx 2/2... 
2.- Esto presupone una crisis dogmática para AMLO pues no puede aplicar algo que… https://t.co/urqtYSDleu",True,Twitter for Android,1.2428253229423452e+18,1242825322942345224,91623824.0,91623824,jorge_guajardo,False,114,100,2909,,,True,False,9737,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_banners/2806435409/1585618170,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,,False,2,6,False,False,,,Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Sat Oct 04 23:59:50 +0000 2014,Soy un hombre de gustos simples y pasiones complejas.,2806435409,2806435409,,Dr. Xiuhtcoatl.,CIVITATISPOLIS,,"Jorge Guajardo,Macario Schettino","jorge_guajardo,macariomx"
Wed Mar 25 15:05:00 +0000 2020,1242829847191334913,1242829847191334913,Dos cosas que el gobierno federal a cargo de #AMLO ha decretado para llevar más tranquilo en 🇲🇽 el tema de… https://t.co/uHXAnuddSo,True,Twitter for iPhone,,,,,,False,334,764,1274,,,True,False,14177,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1219831545248219136/aSGlKJVb_normal.jpg,https://pbs.twimg.com/profile_images/1219831545248219136/aSGlKJVb_normal.jpg,https://pbs.twimg.com/profile_banners/270471365/1554664478,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,11,,False,0,0,False,False,false,,Mexico,MX,"Venustiano Carranza, Distrito Federal",c7c2233ad8246f5d,Venustiano Carranza,city,https://api.twitter.com/1.1/geo/id/c7c2233ad8246f5d.json,Tue Mar 22 17:44:37 +0000 2011,Sport Journalist at ESPN...  “Siempre lucha por eso que más anhelas y lo obtendrás”,270471365,270471365,Mexique,Joshua Ramos,JoshRamosMX,AMLO,,
Wed Mar 25 15:02:46 +0000 2020,1242829281983631361,1242829281983631361,"@jorge_guajardo @macariomx 1/2 y posible 1/3.
Tengo una hipótesis (para todos los chairos, es una formulación).
AML… https://t.co/ylIb0q6Qs9",True,Twitter for Android,1.2428253229423452e+18,1242825322942345224,91623824.0,91623824,jorge_guajardo,False,114,100,2909,,,True,False,9737,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_banners/2806435409/1585618170,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,,False,2,5,False,False,,,Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Sat Oct 04 23:59:50 +0000 2014,Soy un hombre de gustos simples y pasiones complejas.,2806435409,2806435409,,Dr. Xiuhtcoatl.,CIVITATISPOLIS,,"Jorge Guajardo,Macario Schettino","jorge_guajardo,macariomx"
Wed Mar 25 14:59:41 +0000 2020,1242828509283672069,1242828509283672069,Y AMLO para cuando ? https://t.co/Z43tP8UHYx,False,Twitter for Android,,,,,,False,34,175,2831,,,True,False,619,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1244094994664783872/AvAGoKEE_normal.jpg,https://pbs.twimg.com/profile_images/1244094994664783872/AvAGoKEE_normal.jpg,https://pbs.twimg.com/profile_banners/1219694853488922624/1585456722,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,True,0,0,False,False,false,,Mexico,MX,"Ecatepec de Morelos, México",f879e41db043d14c,Ecatepec de Morelos,city,https://api.twitter.com/1.1/geo/id/f879e41db043d14c.json,Tue Jan 21 18:54:59 +0000 2020,"Mamasita, EDM 💖, Morenita, Mati ❤️🤗,  fría como el viento, peligrosa como el mar😏

UNAM 😌",1219694853488922624,1219694853488922624,asteroide b612 😌,Marlen Sandoval.,Gio301092,,,
Wed Mar 25 14:57:22 +0000 2020,1242827926397214723,1242827926397214723,¿Creen que a AMLO le de coronavirus? 🧐,False,Twitter for Android,,,,,,False,895,500,6844,,,True,False,29506,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/731601031600070656/EEBTr0cr_normal.jpg,https://pbs.twimg.com/profile_images/731601031600070656/EEBTr0cr_normal.jpg,https://pbs.twimg.com/profile_banners/233816203/1509946412,038543,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,,,2,,False,0,5,False,False,,,Mexico,MX,"Texcoco, México",3993cb03878c3517,Texcoco,city,https://api.twitter.com/1.1/geo/id/3993cb03878c3517.json,Tue Jan 04 05:07:19 +0000 2011,,233816203,233816203,México,M,monseDlr,,,
Wed Mar 25 14:56:21 +0000 2020,1242827670729248774,1242827670729248774,@epigmenioibarra @mariortega61 Confiamos en el Presidente AMLO.,False,Twitter for iPhone,1.2425258839124787e+18,1242525883912478720,54649261.0,54649261,epigmenioibarra,False,148,269,18,,,True,False,711,es,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/483432393361981440/WWB5QYGg_normal.jpeg,https://pbs.twimg.com/profile_images/483432393361981440/WWB5QYGg_normal.jpeg,https://pbs.twimg.com/profile_banners/299336790/1404094299,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,,,4,,False,0,0,False,False,,,Mexico,MX,"Mérida, Yucatán",01566b25bbe7a6d3,Mérida,city,https://api.twitter.com/1.1/geo/id/01566b25bbe7a6d3.json,Sun May 15 22:26:26 +0000 2011,"El Grupo Medico San Rafael y su personal medico y de psicologos, se preocupa por una mejor calidad de vida para sus pacientes.",299336790,299336790,C.69#355-A x 34 y 36 centro.,Dr. Rafael Baquedano,Galenoba,,"epigmenio ibarra,Mario OrtegaLarrocea","epigmenioibarra,mariortega61"
Wed Mar 25 14:56:17 +0000 2020,1242827652672544770,1242827652672544770,"@AloRober @proceso Ud. Tampoco y AMLO menos, si no ya hubiese enseñado los estudios. ¿La cuestión es queremos emple… https://t.co/UYGppRp8vK",True,Twitter for Android,1.2426094630827827e+18,1242609463082782721,3163343378.0,3163343378,AloRober,False,40,16,7967,,,True,False,1188,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,,,0,,False,0,0,False,False,,,Mexico,MX,"Culiacán, Sinaloa",22886de3634e157a,Culiacán,city,https://api.twitter.com/1.1/geo/id/22886de3634e157a.json,Sun Dec 11 22:30:49 +0000 2011,,434477134,434477134,,Eduardo Breton,ebretonm,,"Trevor Aguilar,Proceso","AloRober,proceso"
Wed Mar 25 14:44:54 +0000 2020,1242824787967332357,1242824787967332357,"Gracias amlo, por tu arrogancia e ignorancia, nos estas llevando al matadero hdtpm https://t.co/nR2RST94u1",False,Twitter for Android,,,,,,False,90,202,2510,,,True,False,957,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1244490251881627648/uQss2Dn6_normal.jpg,https://pbs.twimg.com/profile_images/1244490251881627648/uQss2Dn6_normal.jpg,https://pbs.twimg.com/profile_banners/1157641061549953025/1585544573,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,True,0,0,False,False,false,,Mexico,MX,"San Martín Texmelucan, Puebla",dba802e30a6cdb20,San Martín Texmelucan,city,https://api.twitter.com/1.1/geo/id/dba802e30a6cdb20.json,Sat Aug 03 13:15:11 +0000 2019,"Tarde o temprano obtengo lo que quiero, y si no lo obtengo, es por que no lo deseaba tanto",1157641061549953025,1157641061549953025,,@ngel Ixe 69,AngelT75016889,,,
Wed Mar 25 14:43:21 +0000 2020,1242824396936556546,1242824396936556546,@MRCSCQ @esequielrascon @YuririaSierra @thalia Y no es peligro para México? Solo hay que ver cómo tomó a la ligera… https://t.co/lHr5blqgZ4,True,Twitter for Android,1.2428151759142912e+18,1242815175914291207,1.0370477524154737e+18,1037047752415473664,MRCSCQ,False,115,302,4317,,,True,False,2586,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1214926271588831232/gWYa6Ze-_normal.jpg,https://pbs.twimg.com/profile_images/1214926271588831232/gWYa6Ze-_normal.jpg,https://pbs.twimg.com/profile_banners/136352045/1571549157,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,,,0,,False,0,2,False,False,,,Mexico,MX,"Hermosillo, Sonora",0fb3c76f0e3df6d1,Hermosillo,city,https://api.twitter.com/1.1/geo/id/0fb3c76f0e3df6d1.json,Fri Apr 23 17:58:00 +0000 2010,"Un hombre ni demasiado joven ni demasiado viejo, ni demasiado guapo ni demasiado feo, con mucho pasado, pero... con más porvenir...”",136352045,136352045,Hermosillo,Sorrento Cardoné,in10se,,"MRCS,Señor Diablo,Yuriria Sierra,Thalia","MRCSCQ,esequielrascon,YuririaSierra,thalia"
Wed Mar 25 14:41:28 +0000 2020,1242823924284559360,1242823924284559360,"@14dalejand @Palomarrr4 Ah no, los otros dos son tan impresentables como amlo pero hay que tener la cara muy dura p… https://t.co/QZ22AopoBk",True,Twitter for iPhone,1.242823712820179e+18,1242823712820178944,302831678.0,302831678,14dalejand,False,328,999,45549,,,True,False,34046,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1024863693258059776/GNXNMMTU_normal.jpg,https://pbs.twimg.com/profile_images/1024863693258059776/GNXNMMTU_normal.jpg,https://pbs.twimg.com/profile_banners/56982853/1501596733,009999,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,,,3,,False,0,1,False,False,,,Mexico,MX,"Cuautitlán Izcalli, México",b8923fc5a1c5e39b,Cuautitlán Izcalli,city,https://api.twitter.com/1.1/geo/id/b8923fc5a1c5e39b.json,Wed Jul 15 10:34:02 +0000 2009,"Sith Lord, tlatoani de Cuautitlán Izcalli. Irónico, crecido, desafiante y también meo colonia. Mondelez México",56982853,56982853,Coruscant,El Vaquero de la Marlboro,pumaabarrotero,,"Alejandro Mejía,Bojack The Depressed Talking Horse","14dalejand,Palomarrr4"
Wed Mar 25 14:40:55 +0000 2020,1242823783863455744,1242823783863455744,@lc_jav @Olmosarcos_ @Jan_Herzog @StarbucksMex @carlosslim con tal que no toquen sus monopolios le está besando los 🥚 🥚 al Cacas AMLO.,False,Twitter for Android,1.2428206575088312e+18,1242820657508831232,240963837.0,240963837,lc_jav,False,245,1057,2915,,,True,False,7342,es,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1125833967758970880/V4W48puR_normal.jpg,https://pbs.twimg.com/profile_images/1125833967758970880/V4W48puR_normal.jpg,https://pbs.twimg.com/profile_banners/1125752522432446465/1582509648,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,,False,0,1,False,False,,,Mexico,MX,"Mérida, Yucatán",01566b25bbe7a6d3,Mérida,city,https://api.twitter.com/1.1/geo/id/01566b25bbe7a6d3.json,Tue May 07 13:21:31 +0000 2019,El hombre es un lobo para el hombre.,1125752522432446465,1125752522432446465,,Paracelso y la Magia,DrFranciscoJav6,,"Je Al,Jesús Olmos,@Jan_Herzog,Starbucks México,Carlos Slim Helu","lc_jav,Olmosarcos_,Jan_Herzog,StarbucksMex,carlosslim"
Wed Mar 25 14:38:36 +0000 2020,1242823200347586561,1242823200347586561,"@Toni_bandera @Alpha_y_Omega67 @El_Universal_Mx La Marina y el ejército NO SON PARA COMBATIR ENFERMEDADES, PARA ESO… https://t.co/IhRWJkRviX",True,Twitter for Android,1.2425340435996344e+18,1242534043599634435,423864691.0,423864691,Toni_bandera,False,40,16,7967,,,True,False,1188,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,,,0,,False,0,1,False,False,,,Mexico,MX,"Culiacán, Sinaloa",22886de3634e157a,Culiacán,city,https://api.twitter.com/1.1/geo/id/22886de3634e157a.json,Sun Dec 11 22:30:49 +0000 2011,,434477134,434477134,,Eduardo Breton,ebretonm,,"Angel Bandera,Αλφα και το Ωμέγα,El Universal","Toni_bandera,Alpha_y_Omega67,El_Universal_Mx"
Wed Mar 25 14:35:40 +0000 2020,1242822464440168448,1242822464440168448,"@koliman66 Excelente compita.
A darle con cuidado en el camino. Lo bueno es que no manejas avión, porque te hubiera… https://t.co/VMGVapJBHL",True,Twitter for Android,1.2428147685426053e+18,1242814768542605313,9.862230324810793e+17,986223032481079300,koliman66,False,853,1705,269,,,True,False,1958,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1200044655594942464/NS6fikHL_normal.jpg,https://pbs.twimg.com/profile_images/1200044655594942464/NS6fikHL_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,,False,1,5,False,False,,,Mexico,MX,"Tijuana, Baja California",2400156d6de057e3,Tijuana,city,https://api.twitter.com/1.1/geo/id/2400156d6de057e3.json,Wed Oct 28 18:35:52 +0000 2009,"Antropólogo que entra a twitter para observar cómo la autoestima y la razón se miden en función del # de seguidores, aunque no sepan si son pensantes o corifeos",85879959,85879959,"Tijuana, Baja California",Alejandro Arrecillas Casas,alexarre,,KOLI MAN,koliman66
Wed Mar 25 14:31:30 +0000 2020,1242821414627037184,1242821414627037184,"Yo soy el perrito.
Que asco #AMLO https://t.co/yCAC34c7JD",False,Twitter for Android,,,,,,False,459,1115,17065,,,True,False,6764,es,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1062566200906039297/qm_b68Bl_normal.jpg,https://pbs.twimg.com/profile_images/1062566200906039297/qm_b68Bl_normal.jpg,https://pbs.twimg.com/profile_banners/1606894633/1552956338,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,6,,False,0,1,False,False,false,,Mexico,MX,"Tecámac, México",e5a7318f6d997eb4,Tecámac,city,https://api.twitter.com/1.1/geo/id/e5a7318f6d997eb4.json,Fri Jul 19 22:14:18 +0000 2013,"Periodista chilanga l Con tinta sangre del corazón...
🤓 
Escribo en: https://t.co/IpS2KTebFz",1606894633,1606894633,,Magui Rodriguez,MaguiRdzYO,AMLO,,
Wed Mar 25 14:29:35 +0000 2020,1242820930813997057,1242820930813997057,"@morales_yoly @GMonroyEnergy Hay una máxima que reza así:
Los gobiernos y los políticos, sólo entienden de una form… https://t.co/kk1FZ3Z486",True,Twitter for Android,1.2426386740193976e+18,1242638674019397638,485830708.0,485830708,morales_yoly,False,114,100,2909,,,True,False,9737,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg,https://pbs.twimg.com/profile_banners/2806435409/1585618170,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,,,0,,False,0,0,False,False,false,,Mexico,MX,"Zapopan, Jalisco",8e098f6d686001a9,Zapopan,city,https://api.twitter.com/1.1/geo/id/8e098f6d686001a9.json,Sat Oct 04 23:59:50 +0000 2014,Soy un hombre de gustos simples y pasiones complejas.,2806435409,2806435409,,Dr. Xiuhtcoatl.,CIVITATISPOLIS,,"Yolanda Morales,Gonzalo Monroy","morales_yoly,GMonroyEnergy"
Wed Mar 25 14:28:40 +0000 2020,1242820702383857665,1242820702383857665,"AMLO en la mañanera; Lo bueno que no se ha desplomado la economía, 

Pues en qué país vives HDPM 🤦🏻‍♂️",False,Twitter for iPhone,,,,,,False,268,555,1869,,,True,False,1151,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1241158175669313538/dOxykko__normal.jpg,https://pbs.twimg.com/profile_images/1241158175669313538/dOxykko__normal.jpg,https://pbs.twimg.com/profile_banners/800982493/1581725571,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,,False,2,21,False,False,,,Mexico,MX,"Tepatitlán de Morelos, Jalisco",ce3d61fe432c717f,Tepatitlán de Morelos,city,https://api.twitter.com/1.1/geo/id/ce3d61fe432c717f.json,Mon Sep 03 18:46:06 +0000 2012,📍TEPA                             📈Financiero || UP 🎓,800982493,800982493,,Emmanuel Figueroa Martín,emmanuelf93,,,
Wed Mar 25 14:26:18 +0000 2020,1242820105291083784,1242820105291083784,Ricardo Salinas Pliego parece ser el consejero número UNO del AMLO. Y debe de serlo al recibir contratos y privileg… https://t.co/Ba63WgTATk,True,Twitter for Android,,,,,,False,99,264,197,,,True,False,2427,es,False,False,0099B9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1146938561679122432/zdEqz5Hg_normal.jpg,https://pbs.twimg.com/profile_images/1146938561679122432/zdEqz5Hg_normal.jpg,,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,,,0,,True,2,1,False,False,false,,Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Fri Jan 08 23:06:13 +0000 2010,,103111944,103111944,"MEXICO, D.F.",SERGIO CAMACHO,SERGIOCAMACHOS,,,
Wed Mar 25 14:24:16 +0000 2020,1242819593577562112,1242819593577562112,"@Hispantv Como anillo al dedo jajaja no cabe duda, los satrapas as aferrándose al poder hasta con los diente, tu me… https://t.co/OTezacTEvz",True,Twitter for Android,1.2428189776734167e+18,1242818977673416704,213589457.0,213589457,Hispantv,False,71,153,557,,,True,False,6110,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/378800000657882301/312ac5cfde2bb260adaca327a1e6ede1_normal.jpeg,https://pbs.twimg.com/profile_images/378800000657882301/312ac5cfde2bb260adaca327a1e6ede1_normal.jpeg,https://pbs.twimg.com/profile_banners/1621746488/1382922041,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,1,,False,0,0,False,False,,,Mexico,MX,"Gómez Palacio, Durango",638c15e64344e1c3,Gómez Palacio,city,https://api.twitter.com/1.1/geo/id/638c15e64344e1c3.json,Fri Jul 26 01:51:16 +0000 2013,,1621746488,1621746488,,Pier renzo meli manc,MeliPier,,HispanTV,Hispantv
Wed Mar 25 14:20:38 +0000 2020,1242818681135960064,1242818681135960064,"@mario_dico50 Seré más amplío ... el pueblo bueno y sabio , está despertando y AMLO va en caída libre .",False,Twitter for iPad,1.242800269949309e+18,1242800269949308928,155342172.0,155342172,mario_dico50,False,261,674,17787,,,True,False,21562,es,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1242773630431506432/SE0RLtfX_normal.jpg,https://pbs.twimg.com/profile_images/1242773630431506432/SE0RLtfX_normal.jpg,https://pbs.twimg.com/profile_banners/150247889/1585535182,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,1,,False,0,3,False,False,,,Mexico,MX,"San Miguel de Allende, Guanajuato",02e20e9665120632,San Miguel de Allende,city,https://api.twitter.com/1.1/geo/id/02e20e9665120632.json,Mon May 31 13:13:36 +0000 2010,"No sé trata de romperse la madre trabajando, se trata de ser productivos! Me molesta la : “injusticia , abuso , estupidez”",150247889,150247889,San Miguel de Allende,Mauricio M C,maomelca,,Mario Di Costanzo,mario_dico50
Wed Mar 25 14:16:27 +0000 2020,1242817627497607170,1242817627497607170,#RicardoSalinas no estoy nada de acuerdo contigo; por si querían saber jajaja es más hasta se me figuró a un Amlo 2 pero en menos potencia,False,Twitter for iPhone,,,,,,False,7944,106,2848,,,True,False,14936,es,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/685339727986176004/fCn5MCty_normal.jpg,https://pbs.twimg.com/profile_images/685339727986176004/fCn5MCty_normal.jpg,https://pbs.twimg.com/profile_banners/115092278/1434041623,B40B43,CC3366,E5507E,362720,True,True,False,False,False,False,False,,,31,,False,1,8,False,False,,,Mexico,MX,"Querétaro, Querétaro Arteaga",d3492c68c5661201,Querétaro,city,https://api.twitter.com/1.1/geo/id/d3492c68c5661201.json,Wed Feb 17 15:50:22 +0000 2010,"soy comunicadora y esta cuenta es MÍA si no te gusta lo que pongo, emigra. no soy monedita de oro pero si me considero de oro",115092278,115092278,,lOreta,loretaamaya,RicardoSalinas,,
Wed Mar 25 14:16:14 +0000 2020,1242817574062174210,1242817574062174210,"Cuando amlo fue jefe de gobierno, le dio el centro histórico a cambio de ponerlo 'bonito'. Por eso cada esquina tie… https://t.co/HJ2OGLORSu",True,Twitter for Android,,,,,,False,1295,1173,43336,,,True,False,25826,es,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1243247372605554688/LxQUDeHN_normal.jpg,https://pbs.twimg.com/profile_images/1243247372605554688/LxQUDeHN_normal.jpg,https://pbs.twimg.com/profile_banners/125286452/1407736278,DD2E44,000000,000000,F09EF0,True,True,False,False,False,False,False,,,33,,True,0,5,False,False,false,,Mexico,MX,"Cuauhtémoc, Distrito Federal",bfc35dcc7e63252a,Cuauhtémoc,city,https://api.twitter.com/1.1/geo/id/bfc35dcc7e63252a.json,Mon Mar 22 09:37:10 +0000 2010,"Sociología, política de drogas y estudios urbanos. 
 IG: @maria__gala_",125286452,125286452,"Distrito Federal, México",María Gala,maria_gala_,,,
